id,total_evs,avg_battery,SUV,Pickup,Sedan,Van
18529,4,75.0,2,0,2,0
18536,4,75.0,2,0,2,0
18538,4,75.0,2,0,2,0
18539,4,75.0,2,0,2,0
18547,4,75.0,2,0,2,0
18550,4,75.0,2,0,2,0
18551,4,75.0,2,0,2,0
18554,4,75.0,2,0,2,0
18555,4,75.0,2,0,2,0
18556,4,75.0,2,0,2,0
18558,4,75.0,2,0,2,0
18559,4,75.0,2,0,2,0
18562,4,75.0,2,0,2,0
18563,4,75.0,2,0,2,0
18564,11,88.18181818181819,6,3,2,0
18568,4,75.0,2,0,2,0
18569,11,88.18181818181819,6,3,2,0
18571,4,75.0,2,0,2,0
18573,4,75.0,2,0,2,0
18574,0,,0,0,0,0
18577,4,75.0,2,0,2,0
18578,4,75.0,2,0,2,0
18581,4,75.0,2,0,2,0
18582,4,75.0,2,0,2,0
18583,4,75.0,2,0,2,0
18584,4,75.0,2,0,2,0
18585,4,75.0,2,0,2,0
18586,4,75.0,2,0,2,0
18587,4,75.0,2,0,2,0
18588,4,75.0,2,0,2,0
18589,4,75.0,2,0,2,0
18590,4,75.0,2,0,2,0
18593,4,75.0,2,0,2,0
18594,4,75.0,2,0,2,0
18596,4,75.0,2,0,2,0
18598,4,75.0,2,0,2,0
18599,4,75.0,2,0,2,0
18600,4,75.0,2,0,2,0
18609,0,,0,0,0,0
18624,11,88.18181818181819,6,3,2,0
18643,0,,0,0,0,0
18649,0,,0,0,0,0
18666,0,,0,0,0,0
18667,0,,0,0,0,0
18673,0,,0,0,0,0
18674,0,,0,0,0,0
18675,0,,0,0,0,0
18677,0,,0,0,0,0
18678,0,,0,0,0,0
18690,11,88.18181818181819,6,3,2,0
18692,11,88.18181818181819,6,3,2,0
18701,0,,0,0,0,0
18755,4,76.25,1,0,2,1
18762,4,76.25,1,0,2,1
18798,4,76.25,1,0,2,1
18800,4,76.25,1,0,2,1
18817,4,76.25,1,0,2,1
18827,4,75.0,2,0,2,0
18829,4,75.0,2,0,2,0
18835,4,75.0,2,0,2,0
18843,4,75.0,2,0,2,0
18845,4,75.0,2,0,2,0
18847,4,75.0,2,0,2,0
18855,11,88.18181818181819,6,3,2,0
18859,11,88.18181818181819,6,3,2,0
18862,11,88.18181818181819,6,3,2,0
18864,11,88.18181818181819,6,3,2,0
18865,11,88.18181818181819,6,3,2,0
18868,11,88.18181818181819,6,3,2,0
18869,11,88.18181818181819,6,3,2,0
18875,11,88.18181818181819,6,3,2,0
18876,11,88.18181818181819,6,3,2,0
18878,11,88.18181818181819,6,3,2,0
18881,11,88.18181818181819,6,3,2,0
18884,11,88.18181818181819,6,3,2,0
18886,11,88.18181818181819,6,3,2,0
18887,11,88.18181818181819,6,3,2,0
18888,11,88.18181818181819,6,3,2,0
18889,11,88.18181818181819,6,3,2,0
18901,4,75.0,2,0,2,0
18902,4,75.0,2,0,2,0
18905,4,75.0,2,0,2,0
18906,4,75.0,2,0,2,0
18907,4,75.0,2,0,2,0
18908,4,75.0,2,0,2,0
18909,4,75.0,2,0,2,0
18910,11,88.18181818181819,6,3,2,0
18913,4,75.0,2,0,2,0
18914,4,75.0,2,0,2,0
18917,4,75.0,2,0,2,0
18919,4,75.0,2,0,2,0
18920,4,75.0,2,0,2,0
18926,4,75.0,2,0,2,0
18927,4,75.0,2,0,2,0
18928,4,75.0,2,0,2,0
18933,4,75.0,2,0,2,0
18934,4,75.0,2,0,2,0
18935,11,88.18181818181819,6,3,2,0
18940,4,75.0,2,0,2,0
18943,4,75.0,2,0,2,0
18945,4,75.0,2,0,2,0
18946,4,75.0,2,0,2,0
18950,4,75.0,2,0,2,0
18953,4,75.0,2,0,2,0
18954,4,75.0,2,0,2,0
18955,4,75.0,2,0,2,0
18956,4,75.0,2,0,2,0
18957,4,75.0,2,0,2,0
18958,4,75.0,2,0,2,0
18960,4,75.0,2,0,2,0
18961,4,75.0,2,0,2,0
18963,4,75.0,2,0,2,0
18965,4,75.0,2,0,2,0
18966,4,75.0,2,0,2,0
18967,4,75.0,2,0,2,0
18968,4,75.0,2,0,2,0
18971,4,75.0,2,0,2,0
18974,4,75.0,2,0,2,0
18975,4,75.0,2,0,2,0
18978,4,75.0,2,0,2,0
18981,4,75.0,2,0,2,0
18982,4,75.0,2,0,2,0
18983,4,75.0,2,0,2,0
18984,4,75.0,2,0,2,0
18986,4,75.0,2,0,2,0
18987,4,75.0,2,0,2,0
18990,4,75.0,2,0,2,0
18993,4,75.0,2,0,2,0
18994,4,75.0,2,0,2,0
18995,4,75.0,2,0,2,0
18996,11,88.18181818181819,6,3,2,0
18997,4,75.0,2,0,2,0
18998,4,75.0,2,0,2,0
19000,4,75.0,2,0,2,0
19003,4,75.0,2,0,2,0
19004,4,75.0,2,0,2,0
19005,4,75.0,2,0,2,0
19008,4,75.0,2,0,2,0
19009,4,75.0,2,0,2,0
19010,4,75.0,2,0,2,0
19011,4,75.0,2,0,2,0
19013,4,75.0,2,0,2,0
19014,4,75.0,2,0,2,0
19015,4,75.0,2,0,2,0
19016,4,75.0,2,0,2,0
19017,4,75.0,2,0,2,0
19018,4,75.0,2,0,2,0
19019,4,75.0,2,0,2,0
19021,4,75.0,2,0,2,0
19022,4,75.0,2,0,2,0
19024,4,75.0,2,0,2,0
19025,4,75.0,2,0,2,0
19026,4,75.0,2,0,2,0
19027,4,75.0,2,0,2,0
19028,4,75.0,2,0,2,0
19029,4,75.0,2,0,2,0
19030,4,75.0,2,0,2,0
19031,4,75.0,2,0,2,0
19032,4,75.0,2,0,2,0
19034,4,75.0,2,0,2,0
19036,4,75.0,2,0,2,0
19039,4,75.0,2,0,2,0
19040,4,75.0,2,0,2,0
19041,4,75.0,2,0,2,0
19043,4,75.0,2,0,2,0
19044,4,75.0,2,0,2,0
19045,4,75.0,2,0,2,0
19047,4,75.0,2,0,2,0
19048,4,75.0,2,0,2,0
19049,4,75.0,2,0,2,0
19050,4,75.0,2,0,2,0
19052,4,75.0,2,0,2,0
19053,4,75.0,2,0,2,0
19054,4,75.0,2,0,2,0
19055,4,75.0,2,0,2,0
19056,4,75.0,2,0,2,0
19057,4,75.0,2,0,2,0
19058,4,75.0,2,0,2,0
19060,4,75.0,2,0,2,0
19061,4,75.0,2,0,2,0
19062,4,75.0,2,0,2,0
19063,4,75.0,2,0,2,0
19064,4,75.0,2,0,2,0
19065,4,75.0,2,0,2,0
19067,4,75.0,2,0,2,0
19069,4,75.0,2,0,2,0
19072,4,75.0,2,0,2,0
19076,4,75.0,2,0,2,0
19078,4,75.0,2,0,2,0
19085,4,75.0,2,0,2,0
19087,4,75.0,2,0,2,0
19091,4,75.0,2,0,2,0
19092,4,75.0,2,0,2,0
19097,4,75.0,2,0,2,0
19098,4,75.0,2,0,2,0
19099,4,75.0,2,0,2,0
19102,4,75.0,2,0,2,0
19103,4,75.0,2,0,2,0
19107,4,75.0,2,0,2,0
19111,4,75.0,2,0,2,0
19121,4,75.0,2,0,2,0
19123,4,75.0,2,0,2,0
19124,4,75.0,2,0,2,0
19126,4,75.0,2,0,2,0
19131,4,75.0,2,0,2,0
19132,4,75.0,2,0,2,0
19133,4,75.0,2,0,2,0
19134,4,75.0,2,0,2,0
19142,4,75.0,2,0,2,0
19145,4,75.0,2,0,2,0
19146,4,75.0,2,0,2,0
19147,4,75.0,2,0,2,0
19151,4,75.0,2,0,2,0
19154,4,75.0,2,0,2,0
19156,4,75.0,2,0,2,0
19158,4,75.0,2,0,2,0
19165,4,75.0,2,0,2,0
19166,4,75.0,2,0,2,0
19167,4,75.0,2,0,2,0
19168,4,75.0,2,0,2,0
19169,11,88.18181818181819,6,3,2,0
19170,11,88.18181818181819,6,3,2,0
19172,11,88.18181818181819,6,3,2,0
19175,4,75.0,2,0,2,0
19176,4,75.0,2,0,2,0
19177,4,75.0,2,0,2,0
19178,4,75.0,2,0,2,0
19179,4,75.0,2,0,2,0
19180,4,75.0,2,0,2,0
19181,4,75.0,2,0,2,0
19182,4,75.0,2,0,2,0
19189,4,75.0,2,0,2,0
19190,4,75.0,2,0,2,0
19191,4,75.0,2,0,2,0
19192,4,75.0,2,0,2,0
19199,11,88.18181818181819,6,3,2,0
19200,11,88.18181818181819,6,3,2,0
19201,11,88.18181818181819,6,3,2,0
19202,11,88.18181818181819,6,3,2,0
19213,11,88.18181818181819,6,3,2,0
19215,11,88.18181818181819,6,3,2,0
19216,11,88.18181818181819,6,3,2,0
19221,11,88.18181818181819,6,3,2,0
19223,4,75.0,2,0,2,0
19226,4,75.0,2,0,2,0
19227,4,75.0,2,0,2,0
19230,4,75.0,2,0,2,0
19233,4,75.0,2,0,2,0
19235,4,75.0,2,0,2,0
19239,4,75.0,2,0,2,0
19240,4,75.0,2,0,2,0
19242,4,75.0,2,0,2,0
19243,4,75.0,2,0,2,0
19245,4,75.0,2,0,2,0
19249,4,75.0,2,0,2,0
19250,4,75.0,2,0,2,0
19251,4,75.0,2,0,2,0
19252,4,75.0,2,0,2,0
19253,4,75.0,2,0,2,0
19254,4,75.0,2,0,2,0
19255,4,75.0,2,0,2,0
19256,4,75.0,2,0,2,0
19257,4,75.0,2,0,2,0
19261,4,75.0,2,0,2,0
19262,4,75.0,2,0,2,0
19263,4,75.0,2,0,2,0
19264,4,75.0,2,0,2,0
19265,4,75.0,2,0,2,0
19266,4,75.0,2,0,2,0
19267,4,75.0,2,0,2,0
19268,4,75.0,2,0,2,0
19270,4,75.0,2,0,2,0
19271,4,75.0,2,0,2,0
19272,4,75.0,2,0,2,0
19274,4,75.0,2,0,2,0
19275,4,75.0,2,0,2,0
19278,4,75.0,2,0,2,0
19279,4,75.0,2,0,2,0
19280,4,75.0,2,0,2,0
19281,4,75.0,2,0,2,0
19284,4,75.0,2,0,2,0
19285,4,75.0,2,0,2,0
19286,4,75.0,2,0,2,0
19287,4,75.0,2,0,2,0
19296,4,75.0,2,0,2,0
19297,11,88.18181818181819,6,3,2,0
19298,4,75.0,2,0,2,0
19301,11,88.18181818181819,6,3,2,0
19303,0,,0,0,0,0
19304,0,,0,0,0,0
19309,4,75.0,2,0,2,0
19310,4,75.0,2,0,2,0
19313,4,75.0,2,0,2,0
19314,4,75.0,2,0,2,0
19315,4,75.0,2,0,2,0
19318,4,75.0,2,0,2,0
19319,4,75.0,2,0,2,0
19320,4,75.0,2,0,2,0
19322,4,75.0,2,0,2,0
19323,4,75.0,2,0,2,0
19324,4,75.0,2,0,2,0
19325,4,75.0,2,0,2,0
19326,4,75.0,2,0,2,0
19327,4,75.0,2,0,2,0
19328,4,75.0,2,0,2,0
19329,4,75.0,2,0,2,0
19331,4,75.0,2,0,2,0
19333,4,75.0,2,0,2,0
19336,4,75.0,2,0,2,0
19341,4,75.0,2,0,2,0
19342,4,75.0,2,0,2,0
19344,4,75.0,2,0,2,0
19345,4,75.0,2,0,2,0
19347,4,75.0,2,0,2,0
19351,4,75.0,2,0,2,0
19353,4,75.0,2,0,2,0
19354,4,75.0,2,0,2,0
19355,4,75.0,2,0,2,0
19356,4,75.0,2,0,2,0
19357,4,75.0,2,0,2,0
19358,4,75.0,2,0,2,0
19360,4,75.0,2,0,2,0
19361,4,75.0,2,0,2,0
19362,4,75.0,2,0,2,0
19363,4,75.0,2,0,2,0
19364,4,75.0,2,0,2,0
19365,4,75.0,2,0,2,0
19367,4,75.0,2,0,2,0
19368,4,75.0,2,0,2,0
19369,4,75.0,2,0,2,0
19370,4,75.0,2,0,2,0
19371,4,75.0,2,0,2,0
19372,4,75.0,2,0,2,0
19373,11,88.18181818181819,6,3,2,0
19374,4,75.0,2,0,2,0
19375,4,75.0,2,0,2,0
19378,4,75.0,2,0,2,0
19379,4,75.0,2,0,2,0
19380,4,75.0,2,0,2,0
19382,4,75.0,2,0,2,0
19383,4,75.0,2,0,2,0
19384,4,75.0,2,0,2,0
19385,4,75.0,2,0,2,0
19386,4,75.0,2,0,2,0
19387,4,75.0,2,0,2,0
19388,4,75.0,2,0,2,0
19389,4,75.0,2,0,2,0
19391,4,75.0,2,0,2,0
19392,4,75.0,2,0,2,0
19393,4,75.0,2,0,2,0
19394,4,75.0,2,0,2,0
19395,4,75.0,2,0,2,0
19396,4,75.0,2,0,2,0
19397,4,75.0,2,0,2,0
19398,4,75.0,2,0,2,0
19399,4,75.0,2,0,2,0
19400,4,75.0,2,0,2,0
19401,4,75.0,2,0,2,0
19402,4,75.0,2,0,2,0
19403,4,75.0,2,0,2,0
19405,4,75.0,2,0,2,0
19406,4,75.0,2,0,2,0
19408,4,75.0,2,0,2,0
19415,4,75.0,2,0,2,0
19421,4,75.0,2,0,2,0
19426,4,75.0,2,0,2,0
19430,4,75.0,2,0,2,0
19438,11,88.18181818181819,6,3,2,0
19439,4,75.0,2,0,2,0
19441,4,75.0,2,0,2,0
19442,4,75.0,2,0,2,0
19443,4,75.0,2,0,2,0
19448,4,75.0,2,0,2,0
19449,4,75.0,2,0,2,0
19450,4,75.0,2,0,2,0
19451,4,75.0,2,0,2,0
19452,4,75.0,2,0,2,0
19454,4,75.0,2,0,2,0
19455,4,75.0,2,0,2,0
19456,4,75.0,2,0,2,0
19457,4,75.0,2,0,2,0
19458,4,75.0,2,0,2,0
19459,4,75.0,2,0,2,0
19461,4,75.0,2,0,2,0
19464,4,75.0,2,0,2,0
19465,4,75.0,2,0,2,0
19466,4,75.0,2,0,2,0
19468,4,75.0,2,0,2,0
19470,4,75.0,2,0,2,0
19471,4,75.0,2,0,2,0
19472,4,75.0,2,0,2,0
19474,4,75.0,2,0,2,0
19476,4,75.0,2,0,2,0
19477,4,75.0,2,0,2,0
19478,4,75.0,2,0,2,0
19480,4,75.0,2,0,2,0
19481,4,75.0,2,0,2,0
19482,4,75.0,2,0,2,0
19483,4,75.0,2,0,2,0
19484,11,88.18181818181819,6,3,2,0
19486,4,75.0,2,0,2,0
19487,4,75.0,2,0,2,0
19489,4,75.0,2,0,2,0
19490,4,75.0,2,0,2,0
19491,4,75.0,2,0,2,0
19492,4,75.0,2,0,2,0
19494,4,75.0,2,0,2,0
19495,4,75.0,2,0,2,0
19497,4,75.0,2,0,2,0
19498,4,75.0,2,0,2,0
19499,4,75.0,2,0,2,0
19501,4,75.0,2,0,2,0
19503,4,75.0,2,0,2,0
19504,4,75.0,2,0,2,0
19505,4,75.0,2,0,2,0
19508,4,75.0,2,0,2,0
19510,4,75.0,2,0,2,0
19513,4,75.0,2,0,2,0
19514,4,75.0,2,0,2,0
19515,4,75.0,2,0,2,0
19517,4,75.0,2,0,2,0
19518,11,88.18181818181819,6,3,2,0
19519,11,88.18181818181819,6,3,2,0
19524,4,75.0,2,0,2,0
19526,4,75.0,2,0,2,0
19528,4,75.0,2,0,2,0
19530,4,75.0,2,0,2,0
19531,4,75.0,2,0,2,0
19532,4,75.0,2,0,2,0
19533,4,75.0,2,0,2,0
19534,4,75.0,2,0,2,0
19542,4,75.0,2,0,2,0
19552,4,75.0,2,0,2,0
19556,4,75.0,2,0,2,0
19558,4,75.0,2,0,2,0
19567,4,75.0,2,0,2,0
19568,4,75.0,2,0,2,0
19573,4,75.0,2,0,2,0
19574,4,75.0,2,0,2,0
19583,4,75.0,2,0,2,0
19585,4,75.0,2,0,2,0
19587,4,75.0,2,0,2,0
19593,4,75.0,2,0,2,0
19603,4,75.0,2,0,2,0
19611,4,75.0,2,0,2,0
19622,4,75.0,2,0,2,0
19623,4,75.0,2,0,2,0
19634,4,75.0,2,0,2,0
19638,4,75.0,2,0,2,0
19639,4,75.0,2,0,2,0
19651,4,75.0,2,0,2,0
19652,4,75.0,2,0,2,0
19655,4,75.0,2,0,2,0
19656,4,75.0,2,0,2,0
19659,4,75.0,2,0,2,0
19661,4,75.0,2,0,2,0
19662,4,75.0,2,0,2,0
19663,4,75.0,2,0,2,0
19667,4,75.0,2,0,2,0
19672,4,75.0,2,0,2,0
19675,4,75.0,2,0,2,0
19679,4,75.0,2,0,2,0
19681,4,75.0,2,0,2,0
19682,4,75.0,2,0,2,0
19683,4,75.0,2,0,2,0
19687,4,75.0,2,0,2,0
19695,4,75.0,2,0,2,0
19696,4,75.0,2,0,2,0
19698,11,88.18181818181819,6,3,2,0
19701,4,75.0,2,0,2,0
19711,4,75.0,2,0,2,0
19712,4,75.0,2,0,2,0
19714,4,75.0,2,0,2,0
19723,4,75.0,2,0,2,0
19730,4,75.0,2,0,2,0
19736,4,75.0,2,0,2,0
19757,4,75.0,2,0,2,0
19803,4,75.0,2,0,2,0
19808,4,75.0,2,0,2,0
19813,4,75.0,2,0,2,0
19816,4,75.0,2,0,2,0
19817,4,75.0,2,0,2,0
19818,4,75.0,2,0,2,0
19819,4,75.0,2,0,2,0
19820,4,75.0,2,0,2,0
19821,4,75.0,2,0,2,0
19822,4,75.0,2,0,2,0
19823,4,75.0,2,0,2,0
19824,4,75.0,2,0,2,0
19825,4,75.0,2,0,2,0
19826,4,75.0,2,0,2,0
19828,4,75.0,2,0,2,0
19829,4,75.0,2,0,2,0
19830,4,75.0,2,0,2,0
19831,4,75.0,2,0,2,0
19835,11,88.18181818181819,6,3,2,0
19838,11,88.18181818181819,6,3,2,0
19839,11,88.18181818181819,6,3,2,0
19843,11,88.18181818181819,6,3,2,0
19847,11,88.18181818181819,6,3,2,0
19858,11,88.18181818181819,6,3,2,0
19860,11,88.18181818181819,6,3,2,0
19863,11,88.18181818181819,6,3,2,0
19866,11,88.18181818181819,6,3,2,0
19868,11,88.18181818181819,6,3,2,0
19869,11,88.18181818181819,6,3,2,0
19871,11,88.18181818181819,6,3,2,0
19872,11,88.18181818181819,6,3,2,0
19876,11,88.18181818181819,6,3,2,0
19879,4,75.0,2,0,2,0
19880,4,75.0,2,0,2,0
19881,4,75.0,2,0,2,0
19882,4,75.0,2,0,2,0
19883,4,75.0,2,0,2,0
19884,4,75.0,2,0,2,0
19885,4,75.0,2,0,2,0
19886,4,75.0,2,0,2,0
19887,4,75.0,2,0,2,0
19888,4,75.0,2,0,2,0
19889,4,75.0,2,0,2,0
19890,4,75.0,2,0,2,0
19891,4,75.0,2,0,2,0
19892,4,75.0,2,0,2,0
19893,4,75.0,2,0,2,0
19894,4,75.0,2,0,2,0
19895,4,75.0,2,0,2,0
19896,4,75.0,2,0,2,0
19897,4,75.0,2,0,2,0
19898,4,75.0,2,0,2,0
19899,4,75.0,2,0,2,0
19900,4,75.0,2,0,2,0
19901,4,75.0,2,0,2,0
19902,4,75.0,2,0,2,0
19903,4,75.0,2,0,2,0
19904,4,75.0,2,0,2,0
19906,4,75.0,2,0,2,0
19907,4,75.0,2,0,2,0
19908,4,75.0,2,0,2,0
19909,4,75.0,2,0,2,0
19910,4,75.0,2,0,2,0
19911,4,75.0,2,0,2,0
19912,4,75.0,2,0,2,0
19913,4,75.0,2,0,2,0
19914,4,75.0,2,0,2,0
19915,4,75.0,2,0,2,0
19916,4,75.0,2,0,2,0
19917,4,75.0,2,0,2,0
19918,4,75.0,2,0,2,0
19919,4,75.0,2,0,2,0
19920,4,75.0,2,0,2,0
19921,4,75.0,2,0,2,0
19922,4,75.0,2,0,2,0
19923,4,75.0,2,0,2,0
19924,4,75.0,2,0,2,0
19925,4,75.0,2,0,2,0
19926,4,75.0,2,0,2,0
19927,4,75.0,2,0,2,0
19928,4,75.0,2,0,2,0
19929,4,75.0,2,0,2,0
19930,4,75.0,2,0,2,0
19931,4,75.0,2,0,2,0
19932,4,75.0,2,0,2,0
19933,4,75.0,2,0,2,0
19934,4,75.0,2,0,2,0
19935,4,75.0,2,0,2,0
19936,4,75.0,2,0,2,0
19937,4,75.0,2,0,2,0
19938,4,75.0,2,0,2,0
19939,4,75.0,2,0,2,0
19940,4,75.0,2,0,2,0
19941,4,75.0,2,0,2,0
19942,4,75.0,2,0,2,0
19943,4,75.0,2,0,2,0
19945,4,75.0,2,0,2,0
19946,4,75.0,2,0,2,0
19947,4,75.0,2,0,2,0
19948,11,88.18181818181819,6,3,2,0
19949,4,75.0,2,0,2,0
19950,4,75.0,2,0,2,0
19951,4,75.0,2,0,2,0
19952,4,75.0,2,0,2,0
19953,4,75.0,2,0,2,0
19954,4,75.0,2,0,2,0
19955,4,75.0,2,0,2,0
19956,4,75.0,2,0,2,0
19957,4,75.0,2,0,2,0
19958,4,75.0,2,0,2,0
19959,4,75.0,2,0,2,0
19960,4,75.0,2,0,2,0
19961,4,75.0,2,0,2,0
19962,4,75.0,2,0,2,0
19963,4,75.0,2,0,2,0
19968,4,75.0,2,0,2,0
19969,4,75.0,2,0,2,0
19970,4,75.0,2,0,2,0
19971,4,75.0,2,0,2,0
19972,4,75.0,2,0,2,0
19973,4,75.0,2,0,2,0
19974,4,75.0,2,0,2,0
19975,4,75.0,2,0,2,0
19976,4,75.0,2,0,2,0
19978,4,75.0,2,0,2,0
19979,4,75.0,2,0,2,0
19980,4,75.0,2,0,2,0
19981,4,75.0,2,0,2,0
19982,4,75.0,2,0,2,0
19983,4,75.0,2,0,2,0
19984,4,75.0,2,0,2,0
19985,4,75.0,2,0,2,0
19986,4,75.0,2,0,2,0
19987,4,75.0,2,0,2,0
19988,4,75.0,2,0,2,0
19989,4,75.0,2,0,2,0
19990,4,75.0,2,0,2,0
19991,4,75.0,2,0,2,0
19992,4,75.0,2,0,2,0
19993,4,75.0,2,0,2,0
19994,4,75.0,2,0,2,0
19996,4,75.0,2,0,2,0
19997,4,75.0,2,0,2,0
19998,4,75.0,2,0,2,0
19999,4,75.0,2,0,2,0
20000,4,75.0,2,0,2,0
20001,4,75.0,2,0,2,0
20002,4,75.0,2,0,2,0
20003,4,75.0,2,0,2,0
20004,4,75.0,2,0,2,0
20005,4,75.0,2,0,2,0
20006,4,75.0,2,0,2,0
20007,4,75.0,2,0,2,0
20008,4,75.0,2,0,2,0
20009,4,75.0,2,0,2,0
20010,4,75.0,2,0,2,0
20011,4,75.0,2,0,2,0
20012,4,75.0,2,0,2,0
20013,4,75.0,2,0,2,0
20014,4,75.0,2,0,2,0
20015,4,75.0,2,0,2,0
20016,4,75.0,2,0,2,0
20018,4,75.0,2,0,2,0
20019,4,75.0,2,0,2,0
20020,4,75.0,2,0,2,0
20021,4,75.0,2,0,2,0
20022,4,75.0,2,0,2,0
20023,4,75.0,2,0,2,0
20024,4,75.0,2,0,2,0
20025,4,75.0,2,0,2,0
20026,4,75.0,2,0,2,0
20027,4,75.0,2,0,2,0
20028,4,75.0,2,0,2,0
20029,4,75.0,2,0,2,0
20030,4,75.0,2,0,2,0
20031,4,75.0,2,0,2,0
20032,4,75.0,2,0,2,0
20033,4,75.0,2,0,2,0
20034,11,88.18181818181819,6,3,2,0
20037,4,75.0,2,0,2,0
20038,4,75.0,2,0,2,0
20039,4,75.0,2,0,2,0
20040,4,75.0,2,0,2,0
20041,4,75.0,2,0,2,0
20042,4,75.0,2,0,2,0
20043,4,75.0,2,0,2,0
20044,4,75.0,2,0,2,0
20045,4,75.0,2,0,2,0
20047,4,75.0,2,0,2,0
20048,4,75.0,2,0,2,0
20049,4,75.0,2,0,2,0
20050,4,75.0,2,0,2,0
20051,4,75.0,2,0,2,0
20052,4,75.0,2,0,2,0
20062,4,75.0,2,0,2,0
20063,4,75.0,2,0,2,0
20064,4,75.0,2,0,2,0
20065,4,75.0,2,0,2,0
20066,4,75.0,2,0,2,0
20067,4,75.0,2,0,2,0
20068,4,75.0,2,0,2,0
20069,4,75.0,2,0,2,0
20070,4,75.0,2,0,2,0
20071,4,75.0,2,0,2,0
20072,4,75.0,2,0,2,0
20073,4,75.0,2,0,2,0
20074,4,75.0,2,0,2,0
20075,4,75.0,2,0,2,0
20076,4,75.0,2,0,2,0
20078,4,75.0,2,0,2,0
20079,4,75.0,2,0,2,0
20080,4,75.0,2,0,2,0
20081,4,75.0,2,0,2,0
20082,4,75.0,2,0,2,0
20083,4,75.0,2,0,2,0
20085,4,75.0,2,0,2,0
20086,4,75.0,2,0,2,0
20087,4,75.0,2,0,2,0
20088,4,75.0,2,0,2,0
20089,4,75.0,2,0,2,0
20090,4,75.0,2,0,2,0
20091,4,75.0,2,0,2,0
20092,4,75.0,2,0,2,0
20093,4,75.0,2,0,2,0
20094,4,75.0,2,0,2,0
20095,4,75.0,2,0,2,0
20096,4,75.0,2,0,2,0
20097,4,75.0,2,0,2,0
20098,4,75.0,2,0,2,0
20099,4,75.0,2,0,2,0
20100,4,75.0,2,0,2,0
20102,4,75.0,2,0,2,0
20104,4,75.0,2,0,2,0
20106,4,75.0,2,0,2,0
20107,4,75.0,2,0,2,0
20109,4,75.0,2,0,2,0
20110,4,75.0,2,0,2,0
20111,4,75.0,2,0,2,0
20112,4,75.0,2,0,2,0
20113,4,75.0,2,0,2,0
20114,4,75.0,2,0,2,0
20115,4,75.0,2,0,2,0
20116,4,75.0,2,0,2,0
20117,4,75.0,2,0,2,0
20118,4,75.0,2,0,2,0
20119,4,75.0,2,0,2,0
20120,4,75.0,2,0,2,0
20121,4,75.0,2,0,2,0
20122,4,75.0,2,0,2,0
20123,4,75.0,2,0,2,0
20124,4,75.0,2,0,2,0
20126,4,75.0,2,0,2,0
20127,4,75.0,2,0,2,0
20128,4,75.0,2,0,2,0
20129,4,75.0,2,0,2,0
20130,4,75.0,2,0,2,0
20131,4,75.0,2,0,2,0
20132,4,75.0,2,0,2,0
20133,4,75.0,2,0,2,0
20134,4,75.0,2,0,2,0
20135,4,75.0,2,0,2,0
20137,4,75.0,2,0,2,0
20138,4,75.0,2,0,2,0
20139,4,75.0,2,0,2,0
20140,4,75.0,2,0,2,0
20141,4,75.0,2,0,2,0
20142,4,75.0,2,0,2,0
20143,4,75.0,2,0,2,0
20144,4,75.0,2,0,2,0
20145,4,75.0,2,0,2,0
20146,4,75.0,2,0,2,0
20147,4,75.0,2,0,2,0
20148,4,75.0,2,0,2,0
20149,4,75.0,2,0,2,0
20150,4,75.0,2,0,2,0
20151,4,75.0,2,0,2,0
20152,4,75.0,2,0,2,0
20153,4,75.0,2,0,2,0
20154,4,75.0,2,0,2,0
20155,4,75.0,2,0,2,0
20163,4,75.0,2,0,2,0
20164,4,75.0,2,0,2,0
20165,4,75.0,2,0,2,0
20166,4,75.0,2,0,2,0
20168,4,75.0,2,0,2,0
20169,4,75.0,2,0,2,0
20170,4,75.0,2,0,2,0
20171,4,75.0,2,0,2,0
20172,4,75.0,2,0,2,0
20173,4,75.0,2,0,2,0
20174,4,75.0,2,0,2,0
20175,4,75.0,2,0,2,0
20176,4,75.0,2,0,2,0
20177,4,75.0,2,0,2,0
20178,4,75.0,2,0,2,0
20179,4,75.0,2,0,2,0
20180,4,75.0,2,0,2,0
20181,4,75.0,2,0,2,0
20182,4,75.0,2,0,2,0
20183,4,75.0,2,0,2,0
20184,4,75.0,2,0,2,0
20185,4,75.0,2,0,2,0
20186,4,75.0,2,0,2,0
20187,4,75.0,2,0,2,0
20188,4,75.0,2,0,2,0
20189,4,75.0,2,0,2,0
20190,4,75.0,2,0,2,0
20191,4,75.0,2,0,2,0
20192,4,75.0,2,0,2,0
20193,4,75.0,2,0,2,0
20194,4,75.0,2,0,2,0
20195,4,75.0,2,0,2,0
20196,4,75.0,2,0,2,0
20197,4,75.0,2,0,2,0
20198,4,75.0,2,0,2,0
20199,4,75.0,2,0,2,0
20200,4,75.0,2,0,2,0
20201,4,75.0,2,0,2,0
20202,4,75.0,2,0,2,0
20203,4,75.0,2,0,2,0
20204,4,75.0,2,0,2,0
20205,4,75.0,2,0,2,0
20206,4,75.0,2,0,2,0
20208,4,75.0,2,0,2,0
20209,4,75.0,2,0,2,0
20210,4,75.0,2,0,2,0
20211,4,75.0,2,0,2,0
20212,4,75.0,2,0,2,0
20213,4,75.0,2,0,2,0
20214,4,75.0,2,0,2,0
20215,4,75.0,2,0,2,0
20216,4,75.0,2,0,2,0
20217,4,75.0,2,0,2,0
